LShoulder,RShoulder,LKnee,RKnee,LElbow,RElbow,LHip,RHip,Label
169.35934086373743,171.81357932157488,59.431416761638204,100.06607320926975,136.14989746718223,134.88987332008836,144.44319681795142,65.99056200714134,0
156.920403308064,144.79804161196506,74.38668841511438,22.38710110303999,173.13218976525232,166.70422650617667,165.78714717409508,66.10701138505053,0
146.8800350824068,109.81625127676446,74.81505485165115,66.78672220295557,168.93168976742928,106.55740758189812,163.57966635220137,32.40206194727294,0
173.41132791710652,113.68307904016244,170.98262917782966,152.36746823921206,159.6261088602409,175.16394137921156,106.91574109074797,40.45597925071133,0
175.21593573759003,103.59266393087304,122.24548130148573,78.16566073134705,172.80762778387728,172.40581910196678,139.64283605168023,171.2827387010813,0
142.44596547409134,151.0205564355976,100.83524699953563,167.59141145347317,153.33311077175208,172.27449871460018,169.74833017278598,107.56557083953793,0
39.28579882396664,143.26739508369576,76.38456164462174,88.79359701292628,130.65455713142046,179.73899064023047,119.71729646017538,32.16500599036313,0
170.7310821838183,178.22760622595314,22.664712204929845,18.514220579771248,177.5061140907505,174.65501472711955,130.98477113259085,110.25337992939073,0
118.82711618492955,140.917104178986,65.70523594787007,149.97497883156382,170.26259980521627,156.44489938085434,175.21429935963945,66.09477657315614,0
178.1819691618012,172.75693707773866,158.1220380543741,127.11746041162965,170.3270939777948,145.43553591321907,136.60144996707263,32.42210735560825,0
162.15705671279272,146.93710227204525,106.35394296886683,77.13082904476552,156.53569934739917,129.48281630301813,131.39276959560044,29.58973644373667,0
152.69754679117582,176.40459294186527,89.73647775125251,141.9860077915982,175.52885687669897,172.75123890792383,165.79765340557873,159.8270991814832,0
160.3372316362423,172.30110406069878,161.20383132245706,106.6135732272301,174.12363703850178,178.16096167894912,108.4725345087435,163.60066072344995,0
172.7688176223476,166.77215854909807,145.61665097950035,152.7151499121328,161.467625685308,167.87365906935682,51.942236182207864,117.65516242600548,0
128.57688082224163,82.26199014842555,107.55707047662293,80.34998858447011,150.4544595129767,92.29539214862123,54.136784474033966,132.42837639188298,0
165.7719155473247,155.15775520246476,66.97528343131621,55.54631914225695,170.30742831385936,173.50882082973806,123.26706567662805,86.71238473790791,0
175.64014091526843,165.0883522298242,87.63783007052882,139.51768394847713,144.28033704775368,161.3627481193213,168.345197836269,73.16670470339291,0
179.57900671119032,126.68947919918074,175.51449553675923,119.38308817558833,162.46820459644334,178.1529454080546,97.68042572585753,134.68943161831203,0
163.55154394294078,177.64918397168256,14.613268889251332,93.22659560112078,160.21218378889927,160.53203308191573,119.02185037898795,143.95047474458764,0
11.598305135685742,123.30453288836173,87.13237792149839,68.84759008669612,150.4544595129767,165.8003822207664,176.57406659853126,13.804107081648802,0
171.7152680247646,140.6913107301667,94.57318228193705,129.78151651039167,166.47796839886266,153.1705571553002,13.192623306559145,145.5266384532101,0
75.36043523719538,152.77500512377296,12.232731262467116,11.041776833262043,150.4544595129767,175.40606257241276,140.11013329420095,65.41083814622122,0
156.4059489213549,156.88055485705573,122.80936643799599,84.47950506785186,150.4544595129767,138.73138657908993,155.35658250112232,57.0912879498632,0
176.00803784404474,156.1021669704829,110.3038226313338,71.88570508774458,170.67179526406034,176.2477929153164,124.64063590741878,166.43779661146831,0
174.63612064768543,173.9183227020259,61.77104049029265,19.591955978480485,174.25530280144454,178.0664735454038,122.1481460107488,88.3785838181705,0
16.39914603920636,94.90082568954446,108.21688359309053,141.0083714584367,173.56092159634275,159.55181796815242,129.76788030635342,75.62464423062355,0
159.12675320939817,145.5590900863634,104.76449090898825,89.45237229534645,105.49556834840739,162.0795574651661,58.41393447787281,150.91667421518832,0
156.24538276262706,179.58495233705858,48.66720354047352,67.61721002162075,148.85807044357793,176.85242699763035,28.852233830406696,168.09372836114483,0
179.63158553112402,158.18293244718637,121.6494975519219,88.3835592265769,173.52672843614025,175.3227870785791,154.28229092982878,98.80706841553838,0
122.03486470399871,166.71430054037052,168.63271724410959,43.63680532306414,150.4544595129767,178.81240454522185,68.03290157073671,168.57217458200748,0
166.08579459820166,163.60969186452567,132.80054762672765,127.67408039166413,176.36161093319825,172.19006174133855,150.50698041646115,18.579169601808236,0
124.35654649282291,130.11409359205888,9.561945510869991,41.90428515411512,174.28287936635795,108.20098596896989,111.44436234418254,112.34665844112872,0
128.6481052027146,163.7671952922139,75.76794140132742,148.11721473210739,6.35215108302657,172.06642547385837,100.03844620237732,126.54848495664349,0
161.17886409753473,120.92057319416794,63.56229204748582,157.7559743083244,160.10902639669314,163.14530604402987,42.689805871121365,137.3181570129728,0
141.6621003959086,158.76580536709855,168.7047245338255,118.02909569052811,150.4544595129767,153.76022511395172,118.40539836299406,149.5039049967065,0
78.00899263627169,163.6070767037563,89.75927389941575,59.370297481024764,134.10293286860775,169.79433991210996,2.179690051827225,162.75502358063764,0
117.78977805599816,148.00138128692507,56.487952099250236,28.95573296556789,150.4544595129767,178.1391623829527,143.78272911335833,129.7140400606819,0
140.25498948864026,109.65544144872709,150.2620549503946,48.47239321023989,165.9283667279841,136.95104240816244,114.88310310001613,129.27702021184953,0
137.36178800604458,108.78279996741874,23.11360190540732,161.9253604945148,176.11454059495395,166.44349533147636,152.56052167481204,166.03022458747236,0
171.2546175259935,114.30478504140581,18.50040183479572,20.388290217460572,170.28830400324583,167.58296568565584,146.05105016539022,97.06927957529655,0
81.66163502694951,111.0439163118367,4.517290852208689,16.94910694209049,120.1851333093915,167.46647698551104,80.80554154130492,109.13183823947067,0
165.34627069099508,149.44890088382226,84.35858426091725,142.225152718838,177.23076174518368,131.77402979569982,136.61239051185373,97.88376260532588,0
138.42220453998388,168.82837154108998,89.81438675519777,177.56415724798057,164.97241038650822,171.76680654141694,163.59968301348368,126.3794245210374,0
160.12389438427002,33.74929472933691,116.2574070026254,91.28839725811386,158.2030046911271,158.5550686348653,71.28356784771752,125.26202975029473,0
114.67124899703079,174.56516696297297,78.54133686553506,60.74343904499645,155.22057318570748,145.43553591321907,107.38200510567991,86.3305291265304,0
80.61682872793851,148.38920109835485,75.25192956993152,94.86563935964321,151.2354117527662,161.07100431885758,40.280657858980646,170.26255729272313,0
49.03391063635746,179.61471556591806,165.51341271243805,127.94144378776576,175.2109008562664,179.89587023871346,109.52793999523857,176.810782043445,0
158.66136198352976,140.0807709442969,90.97944933608976,174.51943293341404,178.23974260789709,142.8834725233354,132.37393263024492,115.06972869293904,0
159.37141298511426,152.98793200678637,30.637555320509612,108.61536722811334,115.0643254364197,160.15671832849483,65.6577847222281,168.20913297536103,0
128.71358713566553,131.67547277447653,76.4700370265445,107.80798043416866,98.79110252329039,124.64524097113376,141.14879619593754,18.663114356139566,0
96.39937465606944,157.87619851840824,67.08811273970392,61.18853537558209,155.28380131603782,173.65062594472022,0.06191375989814888,173.89759784137112,0
136.76785444279815,132.58589192182296,84.96521881034414,74.42406201136008,160.02534043865828,160.46308374656843,175.7565753219576,59.16400855824606,0
141.75746510984217,102.08141713492375,72.3707665223028,143.5642607260669,150.4544595129767,145.43553591321907,173.98582016811042,83.21850482703998,0
167.84156476336847,133.47182806476096,94.43702621343549,123.76959928565901,162.17615559227372,54.418065636303915,141.35242726104718,27.83023742446567,0
128.48931935385409,113.33484745319876,143.12202898066974,98.91280425311452,111.94266532146669,166.50864622549943,59.97604738217069,171.1459837998521,0
115.5366569670089,125.472607337026,103.03542163644984,137.27108191337754,169.1113231178438,139.15905978290718,16.823324326301723,132.63372594540039,0
113.37846685728341,167.69580497140205,44.10236272969425,142.94071288390546,163.9541487288565,80.86932861255934,3.4174612368767647,170.57757064998393,0
89.51127107838822,72.7781232396141,39.612939091974475,38.373871166428245,161.6599202401183,41.327164619713464,29.2729227498606,153.62807347290732,0
158.6058253436275,124.89896576252875,69.27373696425622,50.12465170104787,164.65904351503318,129.67518201807695,60.91278135303674,149.87175844418104,0
135.25320218292848,162.26965683408005,14.596508727425578,8.500170656340655,101.34363229775487,151.21612427128233,95.29899235230486,95.93931419710094,0
156.0434680428654,160.9903257950475,114.11995172808642,157.27527645759386,178.6932184793318,160.57633110720667,120.70617438469453,95.38333750139434,0
128.4815427170827,130.8190796011746,170.1156490209635,152.8249424112664,142.85332974978647,164.86360205778323,53.671472143559804,128.43949375175725,0
132.45102149349736,75.25543170017777,36.764336945932335,98.11289087832934,128.04203770957346,142.6001048341967,45.89419016985838,160.28577372033104,0
166.06457081176296,98.81081861913947,55.840747919109155,29.377228036580835,172.81115209600242,149.7617269055166,171.93753095156285,139.6547363544302,0
80.69903970018761,178.2719943918731,55.3487604935709,52.08116314160564,170.87526404378784,123.80783327687243,179.5509058456573,54.933346855864244,0
146.33175802898273,150.68327304912367,46.77684798735766,26.72466001332928,151.58385801273405,54.52430560419144,125.85263893055868,95.20540831804905,0
149.2479936746347,141.29588804523303,62.030886430993405,57.78944280291449,155.31479531535032,158.3524677822565,156.9745954202339,24.161551933290284,0
124.8664871589319,116.33365617670344,66.35737545849595,78.91864378310936,150.000463366711,165.54067923558145,160.83688152045454,9.360654310548995,0
163.57218135568596,59.74415503045223,86.77293575761333,66.74739220709598,169.54296074814928,176.779987478687,142.87655332117424,19.937471929399976,0
179.80161513745526,173.85838453625138,44.239787369862945,95.55789631062733,161.94041180391326,173.09039580622206,44.37528977135224,157.30196918498916,0
143.08615883558392,133.30952780659746,131.3729778933876,67.24508881106368,152.88062389456897,179.49437332401314,139.43009979348332,118.02516805336172,0
171.23328870484178,139.12759189029433,174.7513095069834,130.44818483661845,161.53875733200627,145.43553591321907,116.1219975280457,126.57606399585019,0
162.11046108926791,150.3268411018092,106.35434727393034,74.13684888891598,169.11711168977826,130.10844965452458,176.05305550708803,28.920649122699956,0
72.59615109254295,139.8148996851558,72.37779040882143,169.5476598125684,170.9688221164142,139.01488357995518,161.52662672894954,93.67837302382424,0
179.37076218131972,177.5735722055188,61.68675902325313,98.95816697884374,169.6414721479068,159.67623907904218,65.4868195330378,162.17478908624878,0
86.82076341353917,112.78028253863843,82.36549148839067,129.59540426406133,61.01657068478031,173.11915776153705,11.475474933342726,172.8921616040087,0
47.591133251017354,165.77389199075415,156.33039293279182,61.26318304507428,164.1418240582101,167.50636948786803,103.29272521214443,169.07799037064066,0
166.76026645724505,156.99531836552876,42.84552390480178,153.58799319823797,154.06416748799046,162.1220248760038,133.70451011733428,110.68586214960378,0
146.75791695704257,141.91170055960959,97.31241877463607,179.07670706677348,165.62654515330922,97.69931460401757,175.98967673731377,77.14539135784017,0
172.88833525950227,169.30354400703894,64.31001771180081,84.23418394356676,168.79168096724,173.10233178748888,17.059496212344463,149.83826187460548,0
162.81997413594883,40.79149734601614,61.587685300617245,68.26627714843124,78.55779230190879,162.92280494253015,70.55202321188031,137.1631735710393,0
170.88985369360864,161.7092944555817,120.80630405818431,106.31088797803011,169.7339060214601,139.44353356465928,150.02387841466202,49.176569156945725,0
133.10444099048112,100.51473054364058,21.111750514518146,20.634560273850113,174.77800861223466,24.613796358216618,98.51020282263055,64.75873265961073,0
146.1850592266012,148.0547267410867,118.7863632473676,140.39694773274482,169.28830868197474,171.55563799228395,153.4932882890179,56.25709145719444,0
21.44118856602411,167.86460125388604,124.63923104494945,121.80151605669849,132.5286822122671,155.13172803675405,62.94600901260684,137.57166160191412,0
157.05512459274507,151.23069624681779,91.31344629321771,26.757169526276336,174.05838783206215,151.50605859657367,123.54435390644905,97.68002824146586,0
179.62109042781097,169.7764778575872,87.08671419066188,56.628086954689785,134.19970642511544,179.70117463032278,11.068962684910865,170.49979670152112,0
179.10619946764498,166.16448430445115,27.598413676101895,39.63820984587,159.3871096794124,178.3800890997454,86.1608057388056,101.39368311316805,0
169.42661498546403,148.47042614242037,100.08719202770475,61.93518573855353,176.8237069809859,63.88412313666065,173.9629308414836,13.378507167191605,0
139.20177513530533,143.55495763419816,43.801622566750346,72.5665191715574,92.95434278071555,107.07603476792524,90.12497454376215,99.66746502856391,0
109.62563989817711,144.77660401348984,66.78445813310037,63.716684533531755,150.4544595129767,178.51168991870017,138.2585261035379,39.46044218485799,0
34.03620110614237,175.7470858448089,50.83702246276555,71.70191208278084,165.4494192552208,160.0370617656699,123.43299171357151,91.859933953756,0
150.53964458006323,175.7000078542998,109.87179348730899,15.150232641835656,130.33457231656215,158.21995449233575,152.17262105321504,114.71732359883866,0
162.25096808864478,91.99061817490656,80.20606388925667,70.98974826567967,158.27537156503598,149.12666742746933,177.97499230615983,7.163305910440272,0
174.24791246038689,170.1155122896044,157.6850943593686,125.4773227352856,174.8747502106902,174.98992485848626,164.92311637382426,25.634024179801983,0
172.958266079474,153.82906189359787,65.63101409026198,155.07570092426914,125.89910036314373,177.4929208443436,179.4021526999291,70.49768610253267,0
169.75874451120254,134.0519465055553,68.19596650461651,61.3106737895913,177.39755149356844,101.448133029196,174.19780492543688,9.692969251101344,0
156.84222713280428,147.4179596715813,105.04835429450637,170.85693693916315,155.8397464130957,133.82726781919607,163.37962948741784,97.04457605183596,0
138.35992149129802,158.33431461345506,78.42195180902996,31.437946336836692,168.7251812207479,178.42519279248242,165.72423267357374,138.84673496823547,0
134.57687200850583,176.4714508673258,67.78602143952803,3.7435806431854237,168.4382562774854,71.97184890053049,136.6633661047974,102.01614303661682,0
176.87027362210785,176.33843707500586,7.535251173858653,106.73869166516327,179.97341771779836,171.35184195514609,78.94245901432024,178.73602174608288,0
135.72099797218772,164.70054844835133,153.3260144774038,147.19748218821024,178.84170643504154,151.12913183649417,118.9716881769432,67.84966029450028,0
157.53191951690337,157.1824503707582,8.121066588786805,116.11225237869682,144.0744299261283,165.02741425988438,110.17290607739757,172.46572648544986,0
178.51062435946662,122.53337448790923,95.34231091888735,151.51813850405742,150.4544595129767,83.58930536604088,124.65810442157554,89.40626770830102,0
162.53383427148947,179.80926718936442,144.3501711342853,63.22421860101362,110.2845170074062,127.68241022999258,130.7352383916585,1.3139962402082344,0
64.3029479017991,160.04919693457285,91.36949923006999,86.0623641888029,171.93193533732776,119.92434774229264,88.31616551379173,102.4525151288723,0
160.2953886826912,179.17465617522484,82.74799858413024,149.19456570438393,121.9386558417319,173.89370257434518,82.89288560115372,165.00446948241594,0
146.23418676908514,119.3314782588385,107.42000172742523,71.09542415505325,175.60919141084298,146.44837409289005,25.140779782826833,108.60810300367443,0
170.9369621150759,107.26914517759137,48.635336985931524,39.52748993812845,171.23287901200428,51.315911828495736,134.8065679079829,52.754467767632775,0
83.333469348676,152.71678634499077,87.15900880570548,58.7113659758948,76.09944131074671,101.93467215897209,19.05074948899053,173.6952823729238,0
122.12758323028656,177.27556136585386,111.44406479814474,112.03002292803095,126.51172193861436,169.77618664110668,75.923699426136,157.91940219394337,0
143.62197653189813,168.5694563355867,63.99434707974542,28.374526431066467,142.77665971716803,165.1091878247242,152.38952494833765,129.1493305088889,0
147.36843769083376,154.37496795024566,111.13652304879493,174.34734876427189,172.7572999238105,178.5399710018736,148.13910501627456,77.12501673710557,0
168.1866593644742,152.97279480697148,106.07531008219982,108.61060686250565,150.4544595129767,158.11326665579983,140.41746970597887,39.04438306645898,0
165.37447794467766,106.35821473965319,69.62451653604279,43.37192902134116,171.97138843452242,36.53621125745777,128.51932422504322,56.010959284983464,0
156.13628585126156,143.6707807899857,171.830718345412,133.33975580437485,150.05932359213807,156.06370506153675,114.85896714467792,113.37456541309237,0
108.7767228586587,75.60867921993994,69.04827990643581,118.56749447621506,145.52299779620196,164.12377186122916,40.98213768196949,177.46495090264753,0
173.48430062877802,153.9698429665093,172.89219270194678,129.8652269590342,168.6320737212715,163.88114149563486,104.44710674857183,21.33118020513653,0
31.660607907178377,167.97279999347776,75.27987064918565,105.39378701424035,128.13006437439964,143.029536238224,37.8782443613146,154.88600056552562,0
21.796793695849548,135.28819422938977,73.94116404128356,86.70629145449487,137.13419557880792,140.37905858123634,90.45945293864229,80.59391333546314,0
179.97394964317112,165.1145226526019,63.78213151036908,5.211722740597564,179.57615847826335,23.447237278082255,164.8029265329094,100.258956958,0
148.5123310039993,156.3191939568444,175.1509589329639,141.84295243315086,176.16825913958945,177.13381261052916,53.51558245909645,158.35412476836422,0
158.33654017997085,168.3263874190799,156.5231666060736,137.97710943828503,170.50634729486765,135.70885551014086,117.12092406798912,61.002897703387205,0
108.41445756966671,160.07785481290088,170.16477845270867,39.51683613844763,164.79908349801013,145.43553591321907,152.2720413715019,172.86704059603906,0
158.05851415245465,150.0289444345302,62.06544084051164,82.90830301558725,178.63766617802335,84.6450398940615,158.23430646524355,0.7396880612844496,0
177.69114714290154,170.5435656298739,70.983016526138,132.43443113134845,133.5453175780899,174.17173442841064,13.3040854286511,178.52588261671045,0
115.5571812383089,153.93728316635278,157.48742116091162,138.78061925000256,161.0079280945294,173.63649939386218,141.56970090321065,33.925246802639066,0
146.29160199334203,144.63124976264984,123.73869441172471,113.60494222657454,76.79756891834512,76.41258329802794,158.32959853480295,21.406108268737057,0
146.87203441895886,153.35904457897917,39.668570607458825,92.00468872602339,172.71687027281672,171.74715058357896,160.19606163445073,162.16499040742772,0
146.0072434957653,141.4448196201111,87.18614182503053,82.78343882966708,166.73606040103166,177.07277778005835,174.9308160387405,169.98593026608168,0
179.39385277252083,176.45632277456693,121.21357076064042,30.05018324510681,177.22058471603225,172.75981626069662,156.67485370279076,39.719535724334115,0
173.90559338920772,136.60401067834027,18.01881703510962,12.879751478892123,172.36446948036772,145.01307498298974,130.5626908242447,54.96857274146585,0
125.70593989785831,175.3107139435005,155.35576362774975,94.64929292438565,162.8236112836874,175.7037562849258,101.45961591717891,17.17525251790284,0
152.71173610986594,168.74272180326625,72.48918033918078,149.8169746709768,143.53110505258408,139.47203720808847,145.2733098857835,91.87186762975843,0
136.27909906976822,144.57524956283936,93.15729252416915,6.136317454376606,95.41191366879534,129.85073742922756,144.01727965769143,48.952378566768424,0
83.3470153601716,161.68427762217632,67.82052954332265,15.282140053855152,161.73543771942127,132.23955206589946,177.1616989346997,83.24310962390716,0
154.3061059833221,138.08213330040215,54.50750016224138,68.7678450544138,179.51978797938963,2.800059367109346,128.71363486121828,57.21008443990588,0
119.16259704385406,143.5524346541046,172.12218941696045,166.09643297864227,122.85468199822014,174.05212358616942,86.92633372993872,105.04957206689171,0
60.53198926640591,50.363317515649186,100.81938800058785,114.84793402077855,131.1659893386697,125.97863001752069,79.04206525594178,100.61582592147539,0
157.30418233011102,158.34821116025014,177.77613323070355,170.33061116678167,133.4530060808554,136.4520083658761,108.04323440400046,97.05356278548287,0
129.85646340941958,162.2335246331073,61.48881482123413,58.455001942509206,166.75962677704274,176.84762439787409,177.85712394404155,13.779450272477614,0
164.6735292221787,152.40099518295617,121.48209794101687,92.09794931474164,175.49593467075766,156.6776720520672,136.52524040979242,176.1980213697458,0
174.76036109926068,135.13006021171302,104.0434761267768,110.03705095026815,129.4269106459757,83.20556407225696,102.37482781949265,83.85833681694093,0
76.71212075015957,86.17858055572358,63.97154004927656,108.13720018114165,150.4544595129767,153.29250754239874,175.40278841099976,163.00267896401039,0
156.80986310340816,160.53845335346938,60.428018497908944,67.1915469568703,178.78732617742546,104.4363523758138,157.11960099601265,13.713468575777776,0
91.58908232930294,173.1944108162911,47.78297710936436,51.23375381226709,143.34212548367435,174.19770308527805,76.19070900668937,119.59609841812855,0
68.12984779820498,89.36789113139305,166.37132059997387,153.20234596695983,66.3766523220518,129.8705087503727,93.59880586913398,146.2409489820965,0
113.38519680852839,176.55163591751423,12.044722654828387,59.53173380935886,146.5164978479424,179.98260827225752,109.18874147119935,120.66288044216144,0
127.68954303430098,144.0924187142659,100.41167869604337,92.53979601488483,155.3764594940347,166.13643791756547,35.90726903646561,155.47461914338234,0
132.29629155160194,143.05986137628648,38.57123784518942,42.36998733657033,143.4334115501774,159.25659481903435,45.39359814873899,132.80115563007155,0
156.52289347517552,149.5447894209576,46.88487538154833,157.79869728900604,176.51553531230255,178.5124704771419,170.17060816171804,86.32434592184555,0
99.72370572983135,149.2168113743737,98.06467457446904,21.03660099975575,169.11731201017557,109.17500422522667,172.82778827988477,39.48446285655956,0
67.58092212997002,151.32675548639725,65.1865541933395,74.28135165287411,150.4544595129767,127.82613868923082,165.19316179625096,148.67643134126143,0
152.44867006834636,145.49499246723553,32.54532459120633,23.750970461236204,172.27017802533723,165.86379418637497,146.64925416340336,43.04945865743493,0
116.07324317743374,171.12393336640147,99.12494886595117,164.36013296193786,78.93163237060254,175.1975373710931,158.43608309539175,127.18686405911673,0
148.10625855569822,15.353714316160836,113.16929572551176,58.78916941677032,127.18510235846905,77.788698460441,32.504147220645855,121.41270834625492,0
143.61365782299035,166.87742545850415,80.965675203463,53.83990034235009,171.9071938762084,172.6441333993579,142.61386177430435,89.93380895303024,0
138.10039611331808,145.19877336663845,25.760485787305356,65.58996920059774,133.68985912875632,171.6750106761189,124.30051367534521,148.7110097559261,0
161.11617080198815,119.9313729625445,155.07477080980914,33.045889019565,168.35395666062195,129.02253857991437,125.89345034666378,72.921792123775,0
165.10499896314073,126.3441154063308,73.55188912127859,60.56069881802567,131.892169810985,99.34729192796733,91.96785719828655,112.82117332457346,0
148.69377138675776,143.3647046404016,158.60189426641392,155.16778155502035,157.6677644385706,176.4601984062324,110.63642858646921,123.29053111592499,0
165.25579917922155,103.53161441424271,110.96637195523886,125.62921067073279,157.55935423068738,120.55131457324171,153.82587121264967,8.884123852974556,0
160.76801266419213,157.03144078088278,85.49024410732346,85.07465778972553,164.83810727044954,171.89142926316646,38.15124927823458,172.99773898856606,0
167.84639897738984,162.53829967786766,178.85553118559181,24.493456447736445,175.6756863872385,167.07360422949412,129.27816355903795,153.8977150504344,0
111.65524610431113,56.70495060607359,71.87510121989966,65.55213546055776,171.2707941714441,168.14467337495682,162.8714645402889,80.62295690170144,0
179.75650522162454,156.5769091615092,129.0128204667707,125.77900535968931,177.44556344449327,99.36076228966787,155.33869754679773,40.75804001341497,0
146.17467810941096,166.01682083775913,72.70326934070344,76.44349433903237,157.20860640459674,174.78016744510106,16.90270950749379,164.99472484774455,0
172.56258137496673,164.26798630318703,0.410325217568802,42.951154893067724,169.1030947832416,169.99655816754725,102.45737718023996,120.95377524416763,0
135.9202323040713,50.66081534390218,76.96324762605286,20.304173242892066,130.65676806166908,134.607392307717,107.13231503349797,116.08488619965053,0
7.531809682723904,170.90905411883003,113.6435844100353,92.95405342511103,101.13819145002346,121.73976534725482,114.46620851870952,78.03438655581151,0
130.00635240480224,165.09394363051925,149.78415740509666,137.2087399433327,156.32838739944341,167.96316346183374,152.36337052969563,69.6131715503292,0
157.53688770201873,154.64277803280848,126.90486939071407,156.14099068406918,178.92727286429133,172.92331589099592,160.8355349225956,51.78753936393973,0
128.11933278647462,175.91859474335624,62.48439669690725,37.085235789067,172.52254236291878,145.43553591321907,85.97794561777775,117.33731383150493,0
112.6048861209124,145.60628658763167,117.05534301908762,22.47761981248216,159.21737026369752,65.63296941834822,153.3125167025185,118.07551085522934,0
166.46229245688073,135.57016296323465,65.62913718043362,116.9391984712547,151.18641922477812,132.40065714512963,19.34404381023361,131.5503978991731,0
166.43921126025688,125.95751333886888,163.45814373518334,88.26613373316215,89.76282110496261,164.74649045337532,159.58775262259067,158.6218918372631,0
140.36755806411284,172.4969354386003,85.80473390385998,83.27536072243304,161.105601521829,173.35608603583887,168.07444525241777,179.70043101279694,0
147.48583035406895,124.72103500028426,104.07058631310167,59.433522416337155,76.4853319372911,156.93051998630415,157.3056364892602,133.98157027993844,0
173.30970811597462,133.61173861183207,80.29439859810986,38.86822147288404,150.4544595129767,49.023776409048665,172.88197349487362,44.04708723337888,0
139.45950657017298,166.22839061225608,85.8178669263872,131.91932115936908,150.9081048374945,160.74859278637825,142.0091053684514,69.35521520571558,0
172.16897818533673,168.90245625343087,90.50804458552294,104.34376015653434,172.50620837932343,129.3190143277435,160.28986172967674,120.7371268543748,0
144.39132953062557,148.88097007039065,33.18037689698127,87.25459929610443,109.81501362253732,174.16421333723235,107.52705974898426,139.3989370861237,0
140.94642954339307,167.02193249434137,0.819251888647648,39.22234615784177,168.36571979117693,166.53595636065995,55.078068590725785,153.54182067033545,0
